"iso_code","location","population","popDensity","medianAge","gdp","govt","corruption","healthSecurity","obesity"
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",14.3
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",14.8
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",15.3
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",15.8
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",16.3
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",16.8
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",17.3
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",17.8
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",18.4
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",18.9
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",19.5
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",20
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",20.6
"GTM","Guatemala",17915567,157.834,22.9,7423.808,"Presidential republic","Highly corrupt","Least prepared",21.2
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",5.1
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",5.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",5.5
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",5.7
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",5.9
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",6.2
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",6.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",6.6
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",6.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",7.1
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",7.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",7.6
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",7.9
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",8.1
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",8.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",8.7
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",8.9
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",9.2
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",9.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",9.7
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",10
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",10.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",10.7
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",11.1
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",11.5
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",11.9
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",12.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",12.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",13.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",13.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",14.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",14.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",15.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",15.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",16.3
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",16.8
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",17.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",17.9
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",18.4
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",19
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",19.6
"GUY","Guyana",786559,3.952,26.3,7435.047,"Presidential republic","Highly corrupt","Least prepared",20.2
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",4.3
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",4.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",4.7
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",5.2
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",5.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",5.7
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",6
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",6.3
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",6.6
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",6.9
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",7.2
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",7.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",7.8
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",8.2
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",8.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",8.9
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",9.3
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",9.7
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",10
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",10.4
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",10.8
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",11.3
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",11.7
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",12.1
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",12.6
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",13.1
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",13.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",14
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",14.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",15
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",15.6
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",16.1
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",16.7
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",17.2
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",17.8
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",18.4
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",19
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",19.5
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",20.1
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",20.8
"HND","Honduras",9904608,82.805,24.9,4541.795,"Presidential republic","Highly corrupt","Least prepared",21.4
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",12.9
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",13.3
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",13.6
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",13.9
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",14.2
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",14.6
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",14.9
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",15.2
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",15.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",15.9
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",16.2
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",16.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",16.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",17.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",17.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",17.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",18.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",18.4
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",18.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",19.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",19.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",19.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",20.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",20.4
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",20.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",21.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",21.4
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",21.7
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",22.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",22.4
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",22.7
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",23
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",23.3
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",23.6
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",23.9
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",24.2
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",24.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",24.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",25.1
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",25.5
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",25.8
"ISR","Israel",8655541,402.606,30.6,33132.32,"Parlamentary republic","Less corrupt","More prepared",26.1
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",18.6
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",19
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",19.4
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",19.8
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",20.3
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",20.8
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",21.3
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",21.9
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",22.4
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",23
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",23.6
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",24.3
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",24.9
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",25.5
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",26
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",26.4
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",26.7
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",26.9
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",27
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",27.2
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",27.4
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",27.8
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",28.2
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",28.7
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",29.1
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",29.6
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",30.1
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",30.5
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",31
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",31.5
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",32
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",32.5
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",33
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",33.5
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",34
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",34.6
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",35.1
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",35.6
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",36.2
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",36.8
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",37.4
"KWT","Kuwait",4270563,232.128,33.7,65530.537,"Constitutional monarchy","Highly corrupt","More prepared",37.9
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",10.3
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",11.1
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",11.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",12.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",13.2
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",13.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",14.4
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",15
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",15.6
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",16.2
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",16.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",17.3
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",17.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",18.3
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",18.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",19.2
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",19.7
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",20.1
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",20.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",20.9
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",21.3
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",21.7
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",22.2
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",22.6
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",23.1
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",23.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",24
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",24.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",25
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",25.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",26
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",26.5
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",27.1
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",27.6
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",28.2
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",28.8
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",29.4
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",30
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",30.6
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",31.3
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",31.9
"LBY","Libya",6871287,3.623,29,17881.509,"In Transition (provisional government)","Highly corrupt","Least prepared",32.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",7.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",8.1
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",8.4
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",8.7
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",9.3
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",9.6
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",9.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",10.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",10.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",10.8
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",11
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",11.3
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",11.6
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",11.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",12.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",12.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",12.8
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",13.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",13.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",13.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",14.3
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",14.7
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",15.1
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",15.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",15.8
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",16.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",16.6
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",17.1
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",17.5
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",17.9
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",18.3
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",18.7
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",19.2
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",19.6
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",20
"LUX","Luxembourg",625976,231.447,39.7,94277.965,"Constitutional monarchy","Less corrupt","More prepared",20.4
